,PassengerId,Survived,Check,final
125,1017,1,0.7658092975616455,1
126,1018,0,0.1447312980890274,0
127,1019,1,0.21896934509277344,0
128,1020,0,0.19707408547401428,0
129,1021,0,0.14451439678668976,0
130,1022,0,0.14444217085838318,0
131,1023,0,0.3601154386997223,0
132,1024,1,0.7658092975616455,1
133,1025,0,0.06655745208263397,0
134,1026,0,0.14415349066257477,0
135,1027,0,0.14408139884471893,0
136,1028,0,0.14400936663150787,0
137,1029,0,0.19452713429927826,0
138,1030,1,0.7658092975616455,1
139,1031,0,0.4480510354042053,0
140,1032,1,0.11699942499399185,0
141,1033,1,0.7658092975616455,1
142,1034,0,0.3601154386997223,0
143,1035,0,0.19284309446811676,0
144,1036,0,0.3601154386997223,0
145,1037,0,0.019354278221726418,0
146,1038,0,0.3601154386997223,0
147,1039,0,0.14321869611740112,0
148,1040,0,0.3601154386997223,0
149,1041,0,0.27731671929359436,0
150,1042,1,0.7658092975616455,1
151,1043,0,0.14293208718299866,0
152,1044,0,0.1428605020046234,0
153,1045,1,0.7658092975616455,1
154,1046,0,0.06731919199228287,0
155,1047,0,0.1426459550857544,0
156,1048,1,0.7658092975616455,1
157,1049,1,0.7658092975616455,1
158,1050,0,0.3601154386997223,0
159,1051,1,0.7658092975616455,1
160,1052,1,0.7658092975616455,1
161,1053,0,0.1341165453195572,0
162,1054,1,0.7658092975616455,1
163,1055,0,0.14207512140274048,0
164,1056,0,0.1870364397764206,0
165,1057,1,0.7159818410873413,1
166,1058,0,0.3601154386997223,0
167,1059,0,0.12602223455905914,0
168,1060,1,0.7658092975616455,1
169,1061,1,0.7658092975616455,1
170,1062,0,0.14157718420028687,0
171,1063,0,0.1415061503648758,0
172,1064,0,0.06515530496835709,0
173,1065,0,0.14136424660682678,0
174,1066,0,0.467546671628952,0
175,1067,1,0.7658092975616455,1
176,1068,1,0.7658092975616455,1
177,1069,0,0.3601154386997223,0
178,1070,1,0.7658092975616455,1
179,1071,1,0.7658092975616455,1
180,1072,0,0.18270331621170044,0
181,1073,0,0.3601154386997223,0
182,1074,1,0.7658092975616455,1
183,1075,0,0.14065633714199066,0
184,1076,1,0.7658092975616455,1
185,1077,0,0.18136532604694366,0
186,1078,1,0.7658092975616455,1
187,1079,0,0.028399894014000893,0
188,1080,1,0.03544338420033455,0
189,1081,0,0.18030039966106415,0
190,1082,0,0.13473361730575562,0
191,1083,0,0.3601154386997223,0
192,1084,0,0.1320265531539917,0
193,1085,0,0.1792403906583786,0
194,1086,0,0.3601154386997223,0
195,1087,0,0.13981077075004578,0
196,1088,0,0.3958699107170105,0
197,1089,1,0.7658092975616455,1
198,1090,0,0.17792220413684845,0
199,1091,1,0.7658092975616455,1
200,1092,1,0.7658092975616455,1
201,1093,0,0.4412488043308258,0
202,1094,0,0.3601154386997223,0
203,1095,1,0.7658092975616455,1
204,1096,0,0.17635047435760498,0
205,1097,0,0.3601154386997223,0
206,1098,1,0.7658092975616455,1
207,1099,0,0.17556867003440857,0
208,1100,1,0.7658092975616455,1
209,1101,0,0.13882967829704285,0
210,1102,0,0.1387598216533661,0
211,1103,0,0.1386900097131729,0
212,1104,0,0.17427179217338562,0
213,1105,1,0.6889740824699402,1
214,1106,1,0.21605625748634338,0
215,1107,0,0.3601154386997223,0
216,1108,1,0.7658092975616455,1
217,1109,0,0.3601154386997223,0
218,1110,1,0.7658092975616455,1
219,1111,0,0.1381324678659439,0
220,1112,1,0.6882107257843018,1
221,1113,0,0.13799333572387695,0
222,1114,1,0.7658092975616455,1
223,1115,0,0.13785436749458313,0
224,1116,1,0.7658092975616455,1
225,1117,1,0.7658092975616455,1
226,1118,0,0.1376461237668991,0
227,1119,1,0.7658092975616455,1
228,1120,0,0.13750745356082916,0
229,1121,0,0.16991885006427765,0
230,1122,0,0.16966547071933746,0
231,1123,1,0.7658092975616455,1
232,1124,0,0.0630517452955246,0
233,1125,0,0.1371612250804901,0
234,1126,0,0.3601154386997223,0
235,1127,0,0.1370229423046112,0
236,1128,0,0.3601154386997223,0
237,1129,0,0.13688480854034424,0
238,1130,1,0.7658092975616455,1
239,1131,1,0.7658092975616455,1
240,1132,1,0.7658092975616455,1
241,1133,1,0.7658092975616455,1
242,1134,0,0.3601154386997223,0
243,1135,0,0.13647106289863586,0
244,1136,0,0.24574953317642212,0
245,1137,0,0.3601154386997223,0
246,1138,1,0.7658092975616455,1
247,1139,0,0.24343492090702057,0
248,1140,1,0.6851473450660706,1
249,1141,1,0.5251754522323608,1
250,1142,1,0.7658092975616455,1
251,1143,0,0.13592101633548737,0
252,1144,0,0.3601154386997223,0
253,1145,0,0.13578379154205322,0
254,1146,0,0.13571523129940033,0
255,1147,0,0.13564664125442505,0
256,1148,0,0.1355782002210617,0
257,1149,0,0.1355096846818924,0
258,1150,1,0.7658092975616455,1
259,1151,0,0.1353728324174881,0
260,1152,0,0.06209193170070648,0
261,1153,0,0.13523608446121216,0
262,1154,1,0.7658092975616455,1
263,1155,1,0.7298054695129395,1
264,1156,0,0.16122989356517792,0
265,1157,0,0.13496293127536774,0
266,1158,0,0.3742096722126007,0
267,1159,0,0.13482654094696045,0
268,1160,1,0.7658092975616455,1
269,1161,0,0.1346902698278427,0
270,1162,0,0.375417560338974,0
271,1163,0,0.13455402851104736,0
272,1164,1,0.7658092975616455,1
273,1165,1,0.5293884873390198,1
274,1166,0,0.1343500167131424,0
275,1167,1,0.6821779012680054,1
276,1168,0,0.15833455324172974,0
277,1169,0,0.11752321571111679,0
278,1170,0,0.11733695864677429,0
279,1171,0,0.15761734545230865,0
280,1172,1,0.7658092975616455,1
281,1173,0,0.12617920339107513,0
282,1174,1,0.7658092975616455,1
283,1175,1,0.732573926448822,1
284,1176,1,0.732711911201477,1
285,1177,0,0.13360410928726196,0
286,1178,0,0.13353648781776428,0
287,1179,0,0.36010971665382385,0
288,1180,0,0.1334013193845749,0
289,1181,0,0.13333377242088318,0
290,1182,0,0.3814801871776581,0
291,1183,1,0.7658092975616455,1
292,1184,0,0.13313129544258118,0
293,1185,0,0.3601154386997223,0
294,1186,0,0.13299646973609924,0
295,1187,0,0.13292904198169708,0
296,1188,1,0.7658092975616455,1
297,1189,0,0.02667878195643425,0
298,1190,0,0.3839157521724701,0
299,1191,0,0.1326598823070526,0
300,1192,0,0.13259261846542358,0
301,1193,0,0.15389780700206757,0
302,1194,0,0.30071279406547546,0
303,1195,0,0.13239111006259918,0
304,1196,1,0.7658092975616455,1
305,1197,1,0.7658092975616455,1
306,1198,0,0.3601154386997223,0
307,1199,0,0.25158411264419556,0
308,1200,0,0.3601154386997223,0
309,1201,1,0.5357000827789307,1
310,1202,0,0.1319219022989273,0
311,1203,0,0.13185498118400574,0
312,1204,0,0.13178810477256775,0
313,1205,1,0.7658092975616455,1
314,1206,1,0.7658092975616455,1
315,1207,1,0.7658092975616455,1
316,1208,0,0.3481893539428711,0
317,1209,0,0.15268415212631226,0
318,1210,0,0.13138742744922638,0
319,1211,0,0.08052705973386765,0
320,1212,0,0.13125404715538025,0
321,1213,0,0.13118742406368256,0
322,1214,0,0.15230651199817657,0
323,1215,0,0.39156395196914673,0
324,1216,1,0.7658092975616455,1
325,1217,0,0.13092119991779327,0
326,1218,1,0.7082642316818237,1
327,1219,0,0.3927927315235138,0
328,1220,0,0.10834534466266632,0
329,1221,0,0.15177907049655914,0
330,1222,1,0.7658092975616455,1
331,1223,0,0.3940228521823883,0
332,1224,0,0.13045649230480194,0
333,1225,1,0.7394158840179443,1
334,1226,0,0.1303238719701767,0
335,1227,0,0.39525434374809265,0
336,1228,0,0.1512531340122223,0
337,1229,0,0.42873260378837585,0
338,1230,0,0.15120504796504974,0
339,1231,0,0.12999308109283447,0
340,1232,0,0.15138591825962067,0
341,1233,0,0.12986095249652863,0
342,1234,0,0.5433754920959473,1
343,1235,1,0.7658092975616455,1
344,1236,0,0.1221752017736435,0
345,1237,1,0.7658092975616455,1
346,1238,0,0.1519295871257782,0
347,1239,1,0.7658092975616455,1
348,1240,0,0.15211117267608643,0
349,1241,1,0.7658092975616455,1
350,1242,1,0.7658092975616455,1
351,1243,0,0.15238384902477264,0
352,1244,0,0.15247486531734467,0
353,1245,0,0.3601154386997223,0
354,1246,1,0.7658092975616455,1
355,1247,0,0.4014314115047455,0
356,1248,1,0.7658092975616455,1
357,1249,0,0.1288079470396042,0
358,1250,0,0.12874239683151245,0
359,1251,1,0.5444467067718506,1
360,1252,0,0.012451870366930962,0
361,1253,1,0.7658092975616455,1
362,1254,1,0.7658092975616455,1
363,1255,0,0.12841500341892242,0
364,1256,1,0.7658092975616455,1
365,1257,1,0.7658092975616455,1
366,1258,0,0.05858059972524643,0
367,1259,1,0.7658092975616455,1
368,1260,1,0.7658092975616455,1
369,1261,0,0.1540284901857376,0
370,1262,0,0.1012658104300499,0
371,1263,1,0.7658092975616455,1
372,1264,0,0.4067067503929138,0
373,1265,0,0.1543959379196167,0
374,1266,1,0.7658092975616455,1
375,1267,1,0.7658092975616455,1
376,1268,1,0.2504305839538574,0
377,1269,0,0.1547641009092331,0
378,1270,0,0.40857386589050293,0
379,1271,0,0.04595738649368286,0
380,1272,0,0.12730710208415985,0
381,1273,0,0.12724219262599945,0
382,1274,1,0.7658092975616455,1
383,1275,1,0.5486357808113098,1
384,1276,0,0.1554100662469864,0
385,1277,1,0.7658092975616455,1
386,1278,0,0.1269180178642273,0
387,1279,0,0.1556876301765442,0
388,1280,0,0.12678857147693634,0
389,1281,0,0.02831665799021721,0
390,1282,0,0.41231590509414673,0
391,1283,1,0.7658092975616455,1
392,1284,0,0.4382447898387909,0
393,1285,0,0.15624389052391052,0
394,1286,0,0.02807045541703701,0
395,1287,1,0.7658092975616455,1
396,1288,0,0.1262717992067337,0
397,1289,1,0.7658092975616455,1
398,1290,0,0.12614290416240692,0
399,1291,0,0.12607848644256592,0
400,1292,1,0.7658092975616455,1
401,1293,0,0.09630666673183441,0
402,1294,1,0.7658092975616455,1
403,1295,0,0.416381299495697,0
404,1296,0,0.31320810317993164,0
405,1297,0,0.15736128389835358,0
406,1298,0,0.09552742540836334,0
407,1299,0,0.3601154386997223,0
408,1300,1,0.7658092975616455,1
409,1301,1,0.7495962977409363,1
410,1302,1,0.7658092975616455,1
411,1303,1,0.7658092975616455,1
412,1304,1,0.7658092975616455,1
413,1305,0,0.12517976760864258,0
414,1306,1,0.7658092975616455,1
415,1307,0,0.1250518411397934,0
416,1308,0,0.12498787045478821,0
417,1309,0,0.1176728904247284,0
