,PassengerId,Survived,Check,final
77,969,1,0.8572283387184143,1
78,970,0,0.18900784850120544,0
79,971,1,0.7111411094665527,1
80,972,0,0.21604475378990173,0
81,973,0,0.3845016360282898,0
82,974,0,0.21905744075775146,0
83,975,0,0.09863035380840302,0
84,976,0,0.18941476941108704,0
85,977,0,0.12239864468574524,0
86,978,1,0.7084636092185974,1
87,979,1,0.7080798745155334,1
88,980,1,0.7076959013938904,1
89,981,0,0.3713076114654541,0
90,982,1,0.5822963714599609,1
91,983,0,0.09894513338804245,0
92,984,1,0.8572283387184143,1
93,985,0,0.0990239828824997,0
94,986,0,0.2238134741783142,0
95,987,0,0.0991029143333435,0
96,988,1,0.8572283387184143,1
97,989,0,0.0991818755865097,0
98,990,1,0.7038398385047913,1
99,991,0,0.0992608368396759,0
100,992,1,0.8572283387184143,1
101,993,0,0.23066510260105133,0
102,994,0,0.09937947988510132,0
103,995,0,0.09941910207271576,0
104,996,1,0.5312943458557129,1
105,997,0,0.09949824213981628,0
106,998,0,0.09953784942626953,0
107,999,0,0.09957747161388397,0
108,1000,0,0.09961716830730438,0
109,1001,0,0.19111721217632294,0
110,1002,0,0.1911855787038803,0
111,1003,1,0.6987830996513367,1
112,1004,1,0.8572283387184143,1
113,1005,1,0.6980007886886597,1
114,1006,1,0.8572283387184143,1
115,1007,0,0.12383022904396057,0
116,1008,0,0.09993471950292587,0
117,1009,1,0.5252785682678223,1
118,1010,0,0.2335445135831833,0
119,1011,1,0.8360380530357361,1
120,1012,1,0.8572283387184143,1
121,1013,0,0.12411832064390182,0
122,1014,1,0.8572283387184143,1
123,1015,0,0.10021340101957321,0
124,1016,0,0.10025326907634735,0
125,1017,1,0.6564657688140869,1
126,1018,0,0.1003330647945404,0
127,1019,1,0.45026543736457825,0
128,1020,0,0.19241896271705627,0
129,1021,0,0.10045281797647476,0
130,1022,0,0.10049277544021606,0
131,1023,0,0.23893682658672333,0
132,1024,1,0.5326531529426575,1
133,1025,0,0.12469606846570969,0
134,1026,0,0.10065271705389023,0
135,1027,0,0.1006927564740181,0
136,1028,0,0.10073275119066238,0
137,1029,0,0.1930379569530487,0
138,1030,1,0.6881258487701416,1
139,1031,0,0.12130150943994522,0
140,1032,1,0.09187021851539612,0
141,1033,1,0.8572283387184143,1
142,1034,0,0.7673677802085876,1
143,1035,0,0.19345137476921082,0
144,1036,0,0.24441400170326233,0
145,1037,0,0.1116887629032135,0
146,1038,0,0.24526409804821014,0
147,1039,0,0.10117407143115997,0
148,1040,0,0.24611622095108032,0
149,1041,0,0.3775196671485901,0
150,1042,1,0.8572283387184143,1
151,1043,0,0.10133497416973114,0
152,1044,0,0.10137524455785751,0
153,1045,1,0.6053147912025452,1
154,1046,0,0.04652965068817139,0
155,1047,0,0.1014961302280426,0
156,1048,1,0.8572283387184143,1
157,1049,1,0.6805042028427124,1
158,1050,0,0.2504066824913025,0
159,1051,1,0.6026498079299927,1
160,1052,1,0.6792917251586914,1
161,1053,0,0.22217057645320892,0
162,1054,1,0.8572283387184143,1
163,1055,0,0.10181905329227448,0
164,1056,0,0.1949038803577423,0
165,1057,1,0.5030166506767273,1
166,1058,0,0.2538747489452362,0
167,1059,0,0.12767422199249268,0
168,1060,1,0.8572283387184143,1
169,1061,1,0.6756399869918823,1
170,1062,0,0.10210239142179489,0
171,1063,0,0.10214293003082275,0
172,1064,0,0.12658989429473877,0
173,1065,0,0.10222402960062027,0
174,1066,0,0.13270767033100128,0
175,1067,1,0.8487119674682617,1
176,1068,1,0.8572283387184143,1
177,1069,0,0.3982676565647125,0
178,1070,1,0.825063169002533,1
179,1071,1,0.8572283387184143,1
180,1072,0,0.1960160732269287,0
181,1073,0,0.5676655173301697,1
182,1074,1,0.8572283387184143,1
183,1075,0,0.10263039171695709,0
184,1076,1,0.8572283387184143,1
185,1077,0,0.19636456668376923,0
186,1078,1,0.8572283387184143,1
187,1079,0,0.15668828785419464,0
188,1080,1,0.0220887903124094,0
189,1081,0,0.19664379954338074,0
190,1082,0,0.23772022128105164,0
191,1083,0,0.2649148404598236,0
192,1084,0,0.22454756498336792,0
193,1085,0,0.19692319631576538,0
194,1086,0,0.4903290867805481,0
195,1087,0,0.10311996191740036,0
196,1088,0,0.666696310043335,1
197,1089,1,0.6641428470611572,1
198,1090,0,0.19727298617362976,0
199,1091,1,0.6633139848709106,1
200,1092,1,0.6628991365432739,1
201,1093,0,0.29685071110725403,0
202,1094,0,0.4009189307689667,0
203,1095,1,0.7823185920715332,1
204,1096,0,0.19769328832626343,0
205,1097,0,0.2712298333644867,0
206,1098,1,0.6604048609733582,1
207,1099,0,0.19790372252464294,0
208,1100,1,0.8572283387184143,1
209,1101,0,0.10369370877742767,0
210,1102,0,0.10373479872941971,0
211,1103,0,0.10377589613199234,0
212,1104,0,0.1982547491788864,0
213,1105,1,0.8154297471046448,1
214,1106,1,0.12691831588745117,0
215,1107,0,0.27579790353775024,0
216,1108,1,0.6562279462814331,1
217,1109,0,0.5715665221214294,1
218,1110,1,0.8572283387184143,1
219,1111,0,0.10410523414611816,0
220,1112,1,0.8138176798820496,1
221,1113,0,0.10418770462274551,0
222,1114,1,0.8572283387184143,1
223,1115,0,0.10427023470401764,0
224,1116,1,0.8572283387184143,1
225,1117,1,0.5729652047157288,1
226,1118,0,0.10439419746398926,0
227,1119,1,0.6516052484512329,1
228,1120,0,0.10447687655687332,0
229,1121,0,0.19945189356803894,0
230,1122,0,0.1995224803686142,0
231,1123,1,0.8572283387184143,1
232,1124,0,0.12955139577388763,0
233,1125,0,0.10468382388353348,0
234,1126,0,0.40432098507881165,0
235,1127,0,0.10476670414209366,0
236,1128,0,0.4045339822769165,0
237,1129,0,0.10484965145587921,0
238,1130,1,0.7710475921630859,1
239,1131,1,0.8572283387184143,1
240,1132,1,0.8572283387184143,1
241,1133,1,0.8322942852973938,1
242,1134,0,0.574270486831665,1
243,1135,0,0.10509885102510452,0
244,1136,0,0.1819148063659668,0
245,1137,0,0.4054926633834839,0
246,1138,1,0.8572283387184143,1
247,1139,0,0.3877522349357605,0
248,1140,1,0.8072607517242432,1
249,1141,1,0.5224161744117737,1
250,1142,1,0.7357556819915771,1
251,1143,0,0.1054319366812706,0
252,1144,0,0.40623870491981506,0
253,1145,0,0.10551530867815018,0
254,1146,0,0.10555706918239594,0
255,1147,0,0.10559877753257751,0
256,1148,0,0.10564053058624268,0
257,1149,0,0.10568229854106903,0
258,1150,1,0.8572283387184143,1
259,1151,0,0.10576590895652771,0
260,1152,0,0.13095353543758392,0
261,1153,0,0.10584954172372818,0
262,1154,1,0.8267804384231567,1
263,1155,1,0.45762309432029724,0
264,1156,0,0.20193366706371307,0
265,1157,0,0.10601700842380524,0
266,1158,0,0.2998202443122864,0
267,1159,0,0.10610084235668182,0
268,1160,1,0.6341280341148376,1
269,1161,0,0.10618468374013901,0
270,1162,0,0.30175426602363586,0
271,1163,0,0.10626860707998276,0
272,1164,1,0.8572283387184143,1
273,1165,1,0.5132777690887451,1
274,1166,0,0.10639462620019913,0
275,1167,1,0.8007729053497314,1
276,1168,0,0.20278987288475037,0
277,1169,0,0.24475905299186707,0
278,1170,0,0.2448408007621765,0
279,1171,0,0.20300430059432983,0
280,1172,1,0.6289427876472473,1
281,1173,0,0.19714941084384918,0
282,1174,1,0.6280756592750549,1
283,1175,1,0.44842058420181274,0
284,1176,1,0.4479612708091736,0
285,1177,0,0.10685783624649048,0
286,1178,0,0.10690003633499146,0
287,1179,0,0.4099758267402649,0
288,1180,0,0.1069844588637352,0
289,1181,0,0.10702665895223618,0
290,1182,0,0.3115295469760895,0
291,1183,1,0.6241633892059326,1
292,1184,0,0.1071535050868988,0
293,1185,0,0.5797725915908813,1
294,1186,0,0.10723809152841568,0
295,1187,0,0.10728041082620621,0
296,1188,1,0.7188175320625305,1
297,1189,0,0.13856878876686096,0
298,1190,0,0.315487802028656,0
299,1191,0,0.10744986683130264,0
300,1192,0,0.10749226808547974,0
301,1193,0,0.20458221435546875,0
302,1194,0,0.33755648136138916,0
303,1195,0,0.10761958360671997,0
304,1196,1,0.6184836626052856,1
305,1197,1,0.8572283387184143,1
306,1198,0,0.7331843376159668,1
307,1199,0,0.19305670261383057,0
308,1200,0,0.5813871622085571,1
309,1201,1,0.49955546855926514,0
310,1202,0,0.10791704803705215,0
311,1203,0,0.10795963555574417,0
312,1204,0,0.10800222307443619,0
313,1205,1,0.6147919297218323,1
314,1206,1,0.8572283387184143,1
315,1207,1,0.614069402217865,1
316,1208,0,0.41308021545410156,0
317,1209,0,0.20573551952838898,0
318,1210,0,0.10825794190168381,0
319,1211,0,0.297626256942749,0
320,1212,0,0.10834337770938873,0
321,1213,0,0.10838604718446732,0
322,1214,0,0.20609693229198456,0
323,1215,0,0.3280292749404907,0
324,1216,1,0.8572283387184143,1
325,1217,0,0.10855703800916672,0
326,1218,1,0.626036524772644,1
327,1219,0,0.33005955815315247,0
328,1220,0,0.24895024299621582,0
329,1221,0,0.20660369098186493,0
330,1222,1,0.8079440593719482,1
331,1223,0,0.332096129655838,0
332,1224,0,0.10885685682296753,0
333,1225,1,0.4255813658237457,0
334,1226,0,0.10894263535737991,0
335,1227,0,0.33413898944854736,0
336,1228,0,0.20711131393909454,0
337,1229,0,0.24696104228496552,0
338,1230,0,0.20725655555725098,0
339,1231,0,0.10915739834308624,0
340,1232,0,0.207401841878891,0
341,1233,0,0.10924334824085236,0
342,1234,0,0.0541200265288353,0
343,1235,1,0.8572283387184143,1
344,1236,0,0.17928563058376312,0
345,1237,1,0.6031718850135803,1
346,1238,0,0.20783814787864685,0
347,1239,1,0.6024415493011475,1
348,1240,0,0.20798379182815552,0
349,1241,1,0.8524134755134583,1
350,1242,1,0.8572283387184143,1
351,1243,0,0.20820222795009613,0
352,1244,0,0.20827515423297882,0
353,1245,0,0.408998042345047,0
354,1246,1,0.3759376108646393,0
355,1247,0,0.34444576501846313,0
356,1248,1,0.8572283387184143,1
357,1249,0,0.1099335178732872,0
358,1250,0,0.10997677594423294,0
359,1251,1,0.48050230741500854,0
360,1252,0,0.004390835762023926,0
361,1253,1,0.7282635569572449,1
362,1254,1,0.8499019145965576,1
363,1255,0,0.11019326746463776,0
364,1256,1,0.8572283387184143,1
365,1257,1,0.1541057974100113,0
366,1258,0,0.1363786906003952,0
367,1259,1,0.5951141715049744,1
368,1260,1,0.8572283387184143,1
369,1261,0,0.2095169723033905,0
370,1262,0,0.2524375915527344,0
371,1263,1,0.8572283387184143,1
372,1264,0,0.3533236086368561,0
373,1265,0,0.20980995893478394,0
374,1266,1,0.8572283387184143,1
375,1267,1,0.8572283387184143,1
376,1268,1,0.3590855598449707,0
377,1269,0,0.21010328829288483,0
378,1270,0,0.3564817011356354,0
379,1271,0,0.031133761629462242,0
380,1272,0,0.11093220859766006,0
381,1273,0,0.11097588390111923,0
382,1274,1,0.5895903706550598,1
383,1275,1,0.47137343883514404,0
384,1276,0,0.21061721444129944,0
385,1277,1,0.6842418313026428,1
386,1278,0,0.11119407415390015,0
387,1279,0,0.21083776652812958,0
388,1280,0,0.11128146946430206,0
389,1281,0,0.06138521060347557,0
390,1282,0,0.36283519864082336,0
391,1283,1,0.8572283387184143,1
392,1284,0,0.22846144437789917,0
393,1285,0,0.21127940714359283,0
394,1286,0,0.06085244193673134,0
395,1287,1,0.8572283387184143,1
396,1288,0,0.11163170635700226,0
397,1289,1,0.8572283387184143,1
398,1290,0,0.11171940714120865,0
399,1291,0,0.11176324635744095,0
400,1292,1,0.8572283387184143,1
401,1293,0,0.2550322413444519,0
402,1294,1,0.8572283387184143,1
403,1295,0,0.36481326818466187,0
404,1296,0,0.4225417673587799,0
405,1297,0,0.21216467022895813,0
406,1298,0,0.255452424287796,0
407,1299,0,0.5919980406761169,1
408,1300,1,0.5799629092216492,1
409,1301,1,0.39149534702301025,0
410,1302,1,0.5792196393013,1
411,1303,1,0.8572283387184143,1
412,1304,1,0.578476071357727,1
413,1305,0,0.1123790368437767,0
414,1306,1,0.8572283387184143,1
415,1307,0,0.11246725916862488,0
416,1308,0,0.11251141875982285,0
417,1309,0,0.160198375582695,0
